order_id,date_id,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct
SO005488,20231124,C00035,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532
SO005489,20230417,C00425,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1,3636.9,0.322
SO005490,20240121,C00184,P0008,3,1292.98,0.1,3878.94,387.89,3491.05,1733.19,1757.86,0.5035
SO005491,20231210,C00268,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996
SO005492,20230818,C00451,P0008,12,1292.98,0.15,15515.76,2327.36,13188.4,6932.76,6255.64,0.4743
SO005493,20240928,C00415,P0020,12,1298.32,0.0,15579.84,0.0,15579.84,8081.64,7498.2,0.4813
SO005494,20240709,C00251,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255
SO005495,20240504,C00021,P0019,8,133.67,0.05,1069.36,53.47,1015.89,425.04,590.85,0.5816
SO005496,20231120,C00406,P0013,15,183.15,0.0,2747.25,0.0,2747.25,1494.0,1253.25,0.4562
SO005497,20230215,C00049,P0002,11,239.03,0.0,2629.33,0.0,2629.33,1149.61,1479.72,0.5628
SO005498,20220717,C00460,P0013,1,183.15,0.05,183.15,9.16,173.99,99.6,74.39,0.4276
SO005499,20241014,C00057,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127
SO005500,20221127,C00017,P0016,3,794.81,0.15,2384.43,357.66,2026.77,1105.95,920.82,0.4543
SO005501,20240718,C00234,P0022,2,316.23,0.05,632.46,31.62,600.84,308.2,292.64,0.4871
SO005502,20240303,C00302,P0004,6,1701.98,0.05,10211.88,510.59,9701.29,3998.76,5702.53,0.5878
SO005503,20220901,C00158,P0003,1,329.69,0.0,329.69,0.0,329.69,189.07,140.62,0.4265
SO005504,20240709,C00285,P0014,2,1773.38,0.15,3546.76,532.01,3014.75,1484.8,1529.95,0.5075
SO005505,20220517,C00356,P0006,9,769.69,0.2,6927.21,1385.44,5541.77,5095.35,446.42,0.0806
SO005506,20241001,C00061,P0006,9,769.69,0.05,6927.21,346.36,6580.85,5095.35,1485.5,0.2257
SO005507,20221204,C00467,P0021,8,1034.07,0.05,8272.56,413.63,7858.93,3312.32,4546.61,0.5785
SO005508,20220222,C00451,P0013,11,183.15,0.05,2014.65,100.73,1913.92,1095.6,818.32,0.4276
SO005509,20231117,C00347,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22,3620.7,0.4974
SO005510,20230316,C00407,P0009,8,207.23,0.15,1657.84,248.68,1409.16,791.68,617.48,0.4382
SO005511,20240406,C00189,P0019,8,133.67,0.0,1069.36,0.0,1069.36,425.04,644.32,0.6025
SO005512,20230607,C00319,P0009,9,207.23,0.1,1865.07,186.51,1678.56,890.64,787.92,0.4694
SO005513,20220110,C00157,P0001,1,1184.23,0.1,1184.23,118.42,1065.81,530.88,534.93,0.5019
SO005514,20220403,C00190,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO005515,20231002,C00373,P0014,1,1773.38,0.0,1773.38,0.0,1773.38,742.4,1030.98,0.5814
SO005516,20241209,C00300,P0014,17,1773.38,0.0,30147.46,0.0,30147.46,12620.8,17526.66,0.5814
SO005517,20230918,C00460,P0011,3,612.61,0.0,1837.83,0.0,1837.83,970.26,867.57,0.4721
SO005518,20221102,C00302,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85,3835.44,0.5362
SO005519,20240421,C00246,P0007,7,213.28,0.05,1492.96,74.65,1418.31,1007.02,411.29,0.29
SO005520,20241107,C00229,P0012,12,1402.52,0.1,16830.24,1683.02,15147.22,7541.04,7606.18,0.5022
SO005521,20240918,C00496,P0008,2,1292.98,0.15,2585.96,387.89,2198.07,1155.46,1042.61,0.4743
SO005522,20221020,C00499,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78,443.14,0.5816
SO005523,20240730,C00355,P0016,2,794.81,0.05,1589.62,79.48,1510.14,737.3,772.84,0.5118
SO005524,20220807,C00394,P0021,8,1034.07,0.0,8272.56,0.0,8272.56,3312.32,4960.24,0.5996
SO005525,20231219,C00032,P0006,10,769.69,0.2,7696.9,1539.38,6157.52,5661.5,496.02,0.0806
SO005526,20240417,C00103,P0004,11,1701.98,0.0,18721.78,0.0,18721.78,7331.06,11390.72,0.6084
SO005527,20240615,C00246,P0001,2,1184.23,0.2,2368.46,473.69,1894.77,1061.76,833.01,0.4396
SO005528,20220730,C00362,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659
SO005529,20230101,C00211,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015
SO005530,20230308,C00013,P0010,9,407.06,0.05,3663.54,183.18,3480.36,1459.98,2020.38,0.5805
SO005531,20240325,C00209,P0015,3,1099.41,0.15,3298.23,494.73,2803.5,1431.66,1371.84,0.4893
SO005532,20231214,C00018,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946
SO005533,20220517,C00119,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78,443.14,0.5816
SO005534,20231119,C00248,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1,2389.8,0.4946
SO005535,20221119,C00457,P0017,16,1129.3,0.0,18068.8,0.0,18068.8,12249.76,5819.04,0.322
SO005536,20231018,C00201,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52,10383.86,0.5649
SO005537,20220513,C00095,P0013,4,183.15,0.0,732.6,0.0,732.6,398.4,334.2,0.4562
SO005538,20220711,C00242,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19,2145.75,0.5532
SO005539,20240226,C00417,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2,8247.84,0.5814
SO005540,20230425,C00003,P0011,12,612.61,0.05,7351.32,367.57,6983.75,3881.04,3102.71,0.4443
SO005541,20240423,C00334,P0004,10,1701.98,0.0,17019.8,0.0,17019.8,6664.6,10355.2,0.6084
SO005542,20240608,C00484,P0017,2,1129.3,0.0,2258.6,0.0,2258.6,1531.22,727.38,0.322
SO005543,20230507,C00456,P0003,9,329.69,0.0,2967.21,0.0,2967.21,1701.63,1265.58,0.4265
SO005544,20240214,C00060,P0008,8,1292.98,0.15,10343.84,1551.58,8792.26,4621.84,4170.42,0.4743
SO005545,20230831,C00287,P0013,6,183.15,0.0,1098.9,0.0,1098.9,597.6,501.3,0.4562
SO005546,20220303,C00162,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68,8284.16,0.6084
SO005547,20240116,C00255,P0001,3,1184.23,0.05,3552.69,177.63,3375.06,1592.64,1782.42,0.5281
SO005548,20230701,C00273,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362
SO005549,20240607,C00345,P0019,11,133.67,0.0,1470.37,0.0,1470.37,584.43,885.94,0.6025
SO005550,20240328,C00306,P0005,4,483.19,0.0,1932.76,0.0,1932.76,976.84,955.92,0.4946
SO005551,20231210,C00096,P0011,3,612.61,0.0,1837.83,0.0,1837.83,970.26,867.57,0.4721
SO005552,20240114,C00301,P0015,2,1099.41,0.15,2198.82,329.82,1869.0,954.44,914.56,0.4893
SO005553,20231117,C00129,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78,483.24,0.6025
SO005554,20230530,C00102,P0009,6,207.23,0.05,1243.38,62.17,1181.21,593.76,587.45,0.4973
SO005555,20221123,C00253,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO005556,20240211,C00204,P0009,2,207.23,0.0,414.46,0.0,414.46,197.92,216.54,0.5225
SO005557,20230524,C00221,P0011,3,612.61,0.1,1837.83,183.78,1654.05,970.26,683.79,0.4134
SO005558,20220322,C00134,P0015,12,1099.41,0.05,13192.92,659.65,12533.27,5726.64,6806.63,0.5431
SO005559,20241217,C00055,P0009,17,207.23,0.0,3522.91,0.0,3522.91,1682.32,1840.59,0.5225
SO005560,20230713,C00316,P0018,1,808.88,0.1,808.88,80.89,727.99,406.58,321.41,0.4415
SO005561,20230520,C00338,P0009,8,207.23,0.1,1657.84,165.78,1492.06,791.68,700.38,0.4694
SO005562,20220902,C00392,P0021,3,1034.07,0.15,3102.21,465.33,2636.88,1242.12,1394.76,0.5289
SO005563,20230527,C00475,P0020,1,1298.32,0.1,1298.32,129.83,1168.49,673.47,495.02,0.4236
SO005564,20220125,C00264,P0018,6,808.88,0.15,4853.28,727.99,4125.29,2439.48,1685.81,0.4087
SO005565,20230703,C00280,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084
SO005566,20220819,C00175,P0002,12,239.03,0.1,2868.36,286.84,2581.52,1254.12,1327.4,0.5142
SO005567,20231130,C00486,P0008,16,1292.98,0.05,20687.68,1034.38,19653.3,9243.68,10409.62,0.5297
SO005568,20220319,C00411,P0019,11,133.67,0.0,1470.37,0.0,1470.37,584.43,885.94,0.6025
SO005569,20240421,C00036,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52,12426.24,0.6084
SO005570,20220603,C00071,P0021,3,1034.07,0.15,3102.21,465.33,2636.88,1242.12,1394.76,0.5289
SO005571,20240514,C00493,P0015,5,1099.41,0.0,5497.05,0.0,5497.05,2386.1,3110.95,0.5659
SO005572,20241208,C00371,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519
SO005573,20241108,C00415,P0009,13,207.23,0.1,2693.99,269.4,2424.59,1286.48,1138.11,0.4694
SO005574,20220603,C00371,P0011,3,612.61,0.0,1837.83,0.0,1837.83,970.26,867.57,0.4721
SO005575,20220611,C00126,P0008,12,1292.98,0.1,15515.76,1551.58,13964.18,6932.76,7031.42,0.5035
SO005576,20231226,C00496,P0022,12,316.23,0.1,3794.76,379.48,3415.28,1849.2,1566.08,0.4586
SO005577,20241002,C00201,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78,6335.77,0.5284
SO005578,20231209,C00295,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94,1249.7,0.4813
SO005579,20230819,C00386,P0013,11,183.15,0.0,2014.65,0.0,2014.65,1095.6,919.05,0.4562
SO005580,20231024,C00198,P0005,4,483.19,0.1,1932.76,193.28,1739.48,976.84,762.64,0.4384
SO005581,20240824,C00116,P0001,3,1184.23,0.2,3552.69,710.54,2842.15,1592.64,1249.51,0.4396
SO005582,20240229,C00283,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362
SO005583,20240116,C00112,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127
SO005584,20231024,C00259,P0001,9,1184.23,0.0,10658.07,0.0,10658.07,4777.92,5880.15,0.5517
SO005585,20230326,C00019,P0017,6,1129.3,0.0,6775.8,0.0,6775.8,4593.66,2182.14,0.322
SO005586,20240828,C00073,P0022,9,316.23,0.05,2846.07,142.3,2703.77,1386.9,1316.87,0.487
SO005587,20221219,C00064,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26,161.08,0.6025
SO005588,20240129,C00101,P0006,11,769.69,0.15,8466.59,1269.99,7196.6,6227.65,968.95,0.1346
SO005589,20221201,C00235,P0014,5,1773.38,0.0,8866.9,0.0,8866.9,3712.0,5154.9,0.5814
SO005590,20231129,C00090,P0016,6,794.81,0.15,4768.86,715.33,4053.53,2211.9,1841.63,0.4543
SO005591,20231207,C00379,P0020,9,1298.32,0.05,11684.88,584.24,11100.64,6061.23,5039.41,0.454
SO005592,20221126,C00384,P0002,5,239.03,0.15,1195.15,179.27,1015.88,522.55,493.33,0.4856
SO005593,20220224,C00255,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49,984.34,0.4265
SO005594,20240302,C00010,P0005,11,483.19,0.1,5315.09,531.51,4783.58,2686.31,2097.27,0.4384
SO005595,20230314,C00398,P0012,5,1402.52,0.0,7012.6,0.0,7012.6,3142.1,3870.5,0.5519
SO005596,20220530,C00357,P0008,1,1292.98,0.1,1292.98,129.3,1163.68,577.73,585.95,0.5035
SO005597,20241218,C00359,P0004,10,1701.98,0.1,17019.8,1701.98,15317.82,6664.6,8653.22,0.5649
SO005598,20220413,C00439,P0019,7,133.67,0.0,935.69,0.0,935.69,371.91,563.78,0.6025
SO005599,20221006,C00241,P0016,1,794.81,0.1,794.81,79.48,715.33,368.65,346.68,0.4846
SO005600,20220104,C00032,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98,2203.56,0.6015
SO005601,20221222,C00434,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974
SO005602,20231210,C00241,P0016,16,794.81,0.0,12716.96,0.0,12716.96,5898.4,6818.56,0.5362
SO005603,20220930,C00145,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26,1433.88,0.4946
SO005604,20220920,C00069,P0009,6,207.23,0.15,1243.38,186.51,1056.87,593.76,463.11,0.4382
SO005605,20240723,C00093,P0015,5,1099.41,0.0,5497.05,0.0,5497.05,2386.1,3110.95,0.5659
SO005606,20241203,C00055,P0022,13,316.23,0.15,4110.99,616.65,3494.34,2003.3,1491.04,0.4267
SO005607,20241213,C00474,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015
SO005608,20230417,C00098,P0017,10,1129.3,0.1,11293.0,1129.3,10163.7,7656.1,2507.6,0.2467
SO005609,20230902,C00278,P0017,3,1129.3,0.1,3387.9,338.79,3049.11,2296.83,752.28,0.2467
SO005610,20240804,C00342,P0010,6,407.06,0.15,2442.36,366.35,2076.01,973.32,1102.69,0.5312
SO005611,20230521,C00396,P0018,6,808.88,0.05,4853.28,242.66,4610.62,2439.48,2171.14,0.4709
SO005612,20220425,C00386,P0016,7,794.81,0.05,5563.67,278.18,5285.49,2580.55,2704.94,0.5118
SO005613,20221230,C00350,P0019,13,133.67,0.0,1737.71,0.0,1737.71,690.69,1047.02,0.6025
SO005614,20230928,C00077,P0011,7,612.61,0.0,4288.27,0.0,4288.27,2263.94,2024.33,0.4721
SO005615,20230817,C00331,P0016,7,794.81,0.1,5563.67,556.37,5007.3,2580.55,2426.75,0.4846
SO005616,20241130,C00341,P0003,15,329.69,0.05,4945.35,247.27,4698.08,2836.05,1862.03,0.3963
SO005617,20230406,C00383,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7,1406.2,0.4265
SO005618,20221004,C00168,P0019,12,133.67,0.2,1604.04,320.81,1283.23,637.56,645.67,0.5032
SO005619,20221221,C00384,P0015,6,1099.41,0.2,6596.46,1319.29,5277.17,2863.32,2413.85,0.4574
SO005620,20230730,C00045,P0020,8,1298.32,0.0,10386.56,0.0,10386.56,5387.76,4998.8,0.4813
SO005621,20230207,C00206,P0022,9,316.23,0.15,2846.07,426.91,2419.16,1386.9,1032.26,0.4267
SO005622,20241007,C00181,P0010,11,407.06,0.0,4477.66,0.0,4477.66,1784.42,2693.24,0.6015
SO005623,20221111,C00322,P0021,5,1034.07,0.0,5170.35,0.0,5170.35,2070.2,3100.15,0.5996
SO005624,20220719,C00012,P0001,12,1184.23,0.0,14210.76,0.0,14210.76,6370.56,7840.2,0.5517
SO005625,20220429,C00214,P0020,7,1298.32,0.0,9088.24,0.0,9088.24,4714.29,4373.95,0.4813
SO005626,20220809,C00301,P0011,5,612.61,0.15,3063.05,459.46,2603.59,1617.1,986.49,0.3789
SO005627,20240630,C00290,P0013,2,183.15,0.05,366.3,18.32,347.98,199.2,148.78,0.4276
SO005628,20241113,C00008,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2,324.26,0.5127
SO005629,20230111,C00264,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362
SO005630,20230824,C00461,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48,6819.92,0.5785
SO005631,20220921,C00361,P0022,10,316.23,0.0,3162.3,0.0,3162.3,1541.0,1621.3,0.5127
SO005632,20220824,C00487,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO005633,20230321,C00033,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75,1017.7,0.2644
SO005634,20240806,C00484,P0014,6,1773.38,0.05,10640.28,532.01,10108.27,4454.4,5653.87,0.5593
SO005635,20220924,C00109,P0009,7,207.23,0.1,1450.61,145.06,1305.55,692.72,612.83,0.4694
SO005637,20220708,C00303,P0015,5,1099.41,0.0,5497.05,0.0,5497.05,2386.1,3110.95,0.5659
SO005638,20230109,C00459,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9,1459.17,0.5127
SO005639,20220314,C00339,P0019,8,133.67,0.1,1069.36,106.94,962.42,425.04,537.38,0.5584
SO005640,20241015,C00363,P0014,11,1773.38,0.0,19507.18,0.0,19507.18,8166.4,11340.78,0.5814
SO005641,20240729,C00470,P0003,2,329.69,0.1,659.38,65.94,593.44,378.14,215.3,0.3628
SO005642,20240516,C00189,P0013,9,183.15,0.05,1648.35,82.42,1565.93,896.4,669.53,0.4276
SO005643,20221111,C00026,P0007,9,213.28,0.1,1919.52,191.95,1727.57,1294.74,432.83,0.2505
SO005644,20240201,C00470,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025
SO005646,20220424,C00389,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265
SO005647,20240802,C00305,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO005648,20230111,C00495,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265
SO005649,20230224,C00404,P0020,11,1298.32,0.0,14281.52,0.0,14281.52,7408.17,6873.35,0.4813
SO005650,20221227,C00294,P0013,12,183.15,0.0,2197.8,0.0,2197.8,1195.2,1002.6,0.4562
SO005651,20231015,C00298,P0002,2,239.03,0.05,478.06,23.9,454.16,209.02,245.14,0.5398
SO005652,20220203,C00206,P0007,1,213.28,0.05,213.28,10.66,202.62,143.86,58.76,0.29
SO005653,20220421,C00474,P0004,6,1701.98,0.05,10211.88,510.59,9701.29,3998.76,5702.53,0.5878
SO005654,20220424,C00262,P0015,5,1099.41,0.1,5497.05,549.71,4947.34,2386.1,2561.24,0.5177
SO005655,20240116,C00380,P0021,4,1034.07,0.15,4136.28,620.44,3515.84,1656.16,1859.68,0.5289
SO005656,20230520,C00324,P0022,10,316.23,0.0,3162.3,0.0,3162.3,1541.0,1621.3,0.5127
SO005657,20231012,C00322,P0006,10,769.69,0.1,7696.9,769.69,6927.21,5661.5,1265.71,0.1827
SO005658,20231117,C00357,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628
SO005659,20220702,C00019,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95,1159.26,0.5118
SO005660,20220716,C00392,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813
SO005661,20220120,C00482,P0016,1,794.81,0.05,794.81,39.74,755.07,368.65,386.42,0.5118
SO005662,20230311,C00357,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084
SO005663,20220210,C00135,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO005664,20220605,C00275,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32,1469.04,0.6015
SO005665,20241213,C00312,P0003,8,329.69,0.0,2637.52,0.0,2637.52,1512.56,1124.96,0.4265
SO005666,20231225,C00370,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3,671.73,0.5584
SO005667,20231120,C00465,P0012,13,1402.52,0.05,18232.76,911.64,17321.12,8169.46,9151.66,0.5284
SO005668,20231024,C00186,P0005,9,483.19,0.0,4348.71,0.0,4348.71,2197.89,2150.82,0.4946
SO005669,20220112,C00224,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255
SO005670,20230402,C00366,P0006,4,769.69,0.0,3078.76,0.0,3078.76,2264.6,814.16,0.2644
SO005671,20241016,C00270,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94,1249.7,0.4813
SO005672,20240419,C00464,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35,3124.25,0.4813
SO005673,20230629,C00159,P0016,7,794.81,0.0,5563.67,0.0,5563.67,2580.55,2983.12,0.5362
SO005675,20220411,C00282,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78,6335.77,0.5284
SO005676,20231220,C00207,P0010,2,407.06,0.1,814.12,81.41,732.71,324.44,408.27,0.5572
SO005677,20241220,C00007,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721
SO005678,20240511,C00456,P0022,8,316.23,0.05,2529.84,126.49,2403.35,1232.8,1170.55,0.487
SO005679,20220612,C00256,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0,10309.8,0.5814
SO005680,20240211,C00281,P0014,4,1773.38,0.1,7093.52,709.35,6384.17,2969.6,3414.57,0.5348
SO005681,20230512,C00391,P0011,4,612.61,0.0,2450.44,0.0,2450.44,1293.68,1156.76,0.4721
SO005682,20240416,C00381,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025
SO005683,20240531,C00076,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468
SO005684,20230324,C00001,P0006,8,769.69,0.0,6157.52,0.0,6157.52,4529.2,1628.32,0.2644
SO005685,20231004,C00126,P0010,1,407.06,0.0,407.06,0.0,407.06,162.22,244.84,0.6015
SO005686,20220108,C00005,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1,1445.95,0.4721
SO005687,20240524,C00245,P0021,3,1034.07,0.05,3102.21,155.11,2947.1,1242.12,1704.98,0.5785
SO005688,20230429,C00250,P0015,7,1099.41,0.0,7695.87,0.0,7695.87,3340.54,4355.33,0.5659
SO005689,20220824,C00480,P0011,10,612.61,0.05,6126.1,306.31,5819.79,3234.2,2585.59,0.4443
SO005690,20240307,C00369,P0008,7,1292.98,0.0,9050.86,0.0,9050.86,4044.11,5006.75,0.5532
SO005691,20241209,C00270,P0012,12,1402.52,0.1,16830.24,1683.02,15147.22,7541.04,7606.18,0.5022
SO005692,20240112,C00349,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO005693,20230622,C00275,P0009,5,207.23,0.2,1036.15,207.23,828.92,494.8,334.12,0.4031
SO005694,20230513,C00034,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0,10309.8,0.5814
SO005695,20230723,C00245,P0016,4,794.81,0.0,3179.24,0.0,3179.24,1474.6,1704.64,0.5362
SO005696,20241121,C00260,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225
SO005697,20220616,C00403,P0020,9,1298.32,0.1,11684.88,1168.49,10516.39,6061.23,4455.16,0.4236
SO005698,20230329,C00192,P0016,3,794.81,0.1,2384.43,238.44,2145.99,1105.95,1040.04,0.4846
SO005699,20220503,C00399,P0001,6,1184.23,0.05,7105.38,355.27,6750.11,3185.28,3564.83,0.5281
SO005700,20230417,C00059,P0015,7,1099.41,0.0,7695.87,0.0,7695.87,3340.54,4355.33,0.5659
SO005701,20220518,C00374,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3,805.4,0.6025
SO005702,20240819,C00210,P0005,2,483.19,0.2,966.38,193.28,773.1,488.42,284.68,0.3682
SO005703,20240412,C00481,P0002,6,239.03,0.0,1434.18,0.0,1434.18,627.06,807.12,0.5628
SO005704,20240825,C00449,P0012,6,1402.52,0.15,8415.12,1262.27,7152.85,3770.52,3382.33,0.4729
SO005705,20240321,C00011,P0019,3,133.67,0.05,401.01,20.05,380.96,159.39,221.57,0.5816
SO005706,20241211,C00207,P0001,12,1184.23,0.05,14210.76,710.54,13500.22,6370.56,7129.66,0.5281
SO005707,20221027,C00241,P0017,12,1129.3,0.1,13551.6,1355.16,12196.44,9187.32,3009.12,0.2467
SO005708,20230522,C00481,P0014,1,1773.38,0.05,1773.38,88.67,1684.71,742.4,942.31,0.5593
SO005709,20230522,C00329,P0017,7,1129.3,0.1,7905.1,790.51,7114.59,5359.27,1755.32,0.2467
SO005710,20241018,C00337,P0019,9,133.67,0.1,1203.03,120.3,1082.73,478.17,604.56,0.5584
SO005711,20230822,C00405,P0002,5,239.03,0.2,1195.15,239.03,956.12,522.55,433.57,0.4535
SO005712,20240329,C00072,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41,1290.31,0.3897
SO005713,20220617,C00498,P0001,1,1184.23,0.15,1184.23,177.63,1006.6,530.88,475.72,0.4726
SO005714,20240408,C00354,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26,1433.88,0.4946
SO005715,20220202,C00198,P0008,6,1292.98,0.05,7757.88,387.89,7369.99,3466.38,3903.61,0.5297
SO005716,20220905,C00218,P0016,2,794.81,0.0,1589.62,0.0,1589.62,737.3,852.32,0.5362
SO005717,20221204,C00431,P0015,8,1099.41,0.1,8795.28,879.53,7915.75,3817.76,4097.99,0.5177
SO005718,20240731,C00451,P0019,11,133.67,0.0,1470.37,0.0,1470.37,584.43,885.94,0.6025
SO005719,20231106,C00004,P0016,17,794.81,0.0,13511.77,0.0,13511.77,6267.05,7244.72,0.5362
SO005720,20230205,C00002,P0012,12,1402.52,0.0,16830.24,0.0,16830.24,7541.04,9289.2,0.5519
SO005721,20230321,C00224,P0017,10,1129.3,0.15,11293.0,1693.95,9599.05,7656.1,1942.95,0.2024
SO005722,20231217,C00358,P0001,3,1184.23,0.1,3552.69,355.27,3197.42,1592.64,1604.78,0.5019
SO005723,20230108,C00213,P0015,2,1099.41,0.1,2198.82,219.88,1978.94,954.44,1024.5,0.5177
SO005724,20240710,C00281,P0008,1,1292.98,0.1,1292.98,129.3,1163.68,577.73,585.95,0.5035
SO005725,20230405,C00267,P0011,8,612.61,0.05,4900.88,245.04,4655.84,2587.36,2068.48,0.4443
SO005726,20221216,C00058,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015
SO005727,20230129,C00002,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0,10309.8,0.5814
SO005728,20240415,C00111,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628
SO005729,20241122,C00441,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO005730,20240427,C00218,P0011,1,612.61,0.15,612.61,91.89,520.72,323.42,197.3,0.3789
SO005731,20231230,C00479,P0012,12,1402.52,0.1,16830.24,1683.02,15147.22,7541.04,7606.18,0.5022
SO005732,20220725,C00168,P0010,1,407.06,0.0,407.06,0.0,407.06,162.22,244.84,0.6015
SO005733,20240912,C00455,P0015,11,1099.41,0.0,12093.51,0.0,12093.51,5249.42,6844.09,0.5659
SO005734,20241227,C00092,P0011,16,612.61,0.05,9801.76,490.09,9311.67,5174.72,4136.95,0.4443
SO005735,20231018,C00322,P0018,6,808.88,0.05,4853.28,242.66,4610.62,2439.48,2171.14,0.4709
SO005736,20240107,C00258,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805
SO005737,20220203,C00148,P0004,5,1701.98,0.0,8509.9,0.0,8509.9,3332.3,5177.6,0.6084
SO005739,20220823,C00220,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2,324.26,0.5127
SO005740,20230419,C00224,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265
SO005741,20220403,C00336,P0012,1,1402.52,0.0,1402.52,0.0,1402.52,628.42,774.1,0.5519
