order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost
SO003360,2024-01-26,C00228,P0008,2,1292.98,0.1,2585.96,258.6,2327.36,1155.46
SO003361,2023-03-28,C00162,P0012,4,1402.52,0.0,5610.08,0.0,5610.08,2513.68
SO003362,2024-08-19,C00161,P0013,7,183.15,0.0,1282.05,0.0,1282.05,697.2
SO003363,2022-12-04,C00219,P0006,8,769.69,0.1,6157.52,615.75,5541.77,4529.2
SO003364,2022-02-14,C00426,P0004,5,1701.98,0.0,8509.9,0.0,,3332.3
SO003365,2022-09-23,C00212,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3
SO003366,2022-10-20,C00440,P0004,11,1701.98,0.0,18721.78,0.0,18721.78,7331.06
SO003367,2024-10-05,C00230,P0014,3,1773.38,0.05,5320.14,266.01,5054.13,2227.2
SO003368,2024-06-21,C00012,P0020,10,1298.32,0.1,12983.2,1298.32,11684.88,6734.7
SO003369,2022-05-30,C00444,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63
SO003370,2022-01-09,C00337,P0012,3,1402.52,0.0,4207.56,0.0,4207.56,1885.26
SO003371,2022-01-13,C00237,P0018,5,808.88,0.15,4044.4,606.66,3437.74,2032.9
SO003372,2024-02-05,C00238,P0005,2,483.19,0.15,966.38,144.96,821.42,488.42
SO003373,2023-02-21,C00235,P0001,4,1184.23,0.05,4736.92,236.85,4500.07,2123.52
SO003374,2022-10-22,C00232,P0018,4,808.88,0.0,3235.52,0.0,3235.52,1626.32
SO003375,2023-07-07,C00356,P0002,6,239.03,0.0,1434.18,0.0,1434.18,627.06
SO003376,2022-01-25,C00393,P0015,7,1099.41,0.0,7695.87,0.0,7695.87,3340.54
SO003377,2024-05-23,C00435,P0017,4,1129.3,0.0,4517.2,0.0,4517.2,3062.44
SO003378,2022-02-25,C00407,P0005,1,483.19,0.15,483.19,72.48,410.71,244.21
SO003379,2022-09-17,C00258,P0009,7,207.23,0.1,1450.61,145.06,1305.55,692.72
SO003380,2023-03-12,C00105,P0007,7,213.28,0.1,1492.96,149.3,1343.66,1007.02
SO003381,2022-12-07,C00485,P0017,17,1129.3,0.05,19198.1,959.9,18238.2,13015.37
SO003382,2023-02-28,C00327,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49
SO003383,2024-06-09,C00311,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2
SO003384,2022-04-17,C00215,P0009,2,207.23,0.15,414.46,62.17,352.29,197.92
SO003385,2023-03-17,C00391,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42
SO003386,2022-08-10,C00001,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42
SO003387,2022-05-03,C00461,P0017,9,1129.3,0.15,10163.7,1524.56,8639.14,6890.49
SO003388,2022-03-15,C00261,P0019,5,133.67,0.0,668.35,0.0,668.35,265.65
SO003389,2022-05-11,C00140,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38
SO003390,2023-11-08,C00352,P0007,6,213.28,0.05,1279.68,63.98,1215.7,863.16
SO003391,2024-09-04,C00331,P0007,5,213.28,0.0,1066.4,0.0,1066.4,719.3
SO003392,2022-01-25,C00022,P0020,2,1298.32,0.15,2596.64,389.5,2207.14,1346.94
SO003393,2022-08-14,C00145,P0015,8,1099.41,0.1,8795.28,879.53,7915.75,3817.76
SO003394,2022-03-18,C00047,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41
SO003395,2024-12-15,C00208,P0020,17,1298.32,0.05,22071.44,1103.57,20967.87,11448.99
SO003396,2022-07-11,C00053,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8
SO003397,2024-05-15,C00410,P0017,2,1129.3,0.0,2258.6,0.0,2258.6,1531.22
SO003398,2023-12-31,C00198,P0015,15,1099.41,0.1,16491.15,1649.12,14842.03,7158.3
SO003399,2022-05-15,C00082,P0014,8,1773.38,0.15,14187.04,2128.06,12058.98,5939.2
SO003400,2023-03-01,C00171,P0018,6,808.88,0.0,4853.28,0.0,4853.28,2439.48
SO003401,2024-05-14,C00302,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52
SO003402,2023-05-22,C00187,P0008,10,1292.98,0.05,12929.8,646.49,12283.31,5777.3
SO003403,2024-03-05,C00145,P0006,7,769.69,0.05,5387.83,269.39,5118.44,3963.05
SO003404,2023-11-18,C00359,P0016,13,794.81,0.0,10332.53,0.0,10332.53,4792.45
SO003405,2024-05-26,C00138,P0014,9,1773.38,0.0,15960.42,0.0,,6681.6
SO003406,2022-01-14,C00448,P0007,3,213.28,0.1,639.84,63.98,575.86,431.58
SO003407,2023-01-02,C00423,P0015,8,1099.41,0.1,8795.28,879.53,7915.75,3817.76
SO003408,2023-06-07,C00332,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38
SO003409,2023-10-18,C00032,P0006,3,769.69,0.15,2309.07,346.36,1962.71,1698.45
SO003410,2022-01-10,C00055,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57
SO003411,2024-08-24,C00275,P0019,3,133.67,0.15,401.01,60.15,340.86,159.39
SO003412,2022-12-08,C00392,P0008,12,1292.98,0.1,15515.76,1551.58,13964.18,6932.76
SO003413,2022-09-05,C00487,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14
SO003414,2024-10-29,C00247,P0021,7,1034.07,0.0,7238.49,0.0,7238.49,2898.28
SO003415,2022-10-27,C00227,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14
SO003416,2023-08-28,C00073,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46
SO003417,2024-09-17,C00027,P0012,12,1402.52,0.05,16830.24,841.51,15988.73,7541.04
SO003418,2022-09-04,C00317,P0014,11,1773.38,0.05,19507.18,975.36,18531.82,8166.4
SO003419,2024-06-08,C00187,P0020,6,1298.32,0.1,7789.92,778.99,7010.93,4040.82
SO003420,2024-02-13,C00152,P0002,9,239.03,0.15,2151.27,322.69,1828.58,940.59
SO003421,2024-01-21,C00009,P0001,3,1184.23,0.0,3552.69,0.0,3552.69,1592.64
SO003422,2024-02-17,C00071,P0022,11,316.23,0.1,3478.53,347.85,3130.68,1695.1
SO003423,2022-09-18,C00103,P0006,2,769.69,0.05,1539.38,76.97,1462.41,1132.3
SO003424,2024-07-28,C00320,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88
SO003425,2022-08-22,C00216,P0002,6,239.03,0.0,1434.18,0.0,1434.18,627.06
SO003426,2022-03-18,C00465,P0011,12,612.61,0.1,7351.32,735.13,6616.19,3881.04
SO003427,2024-05-08,C00425,P0005,1,483.19,0.0,483.19,0.0,483.19,244.21
SO003428,2023-03-04,C00287,P0019,11,133.67,0.0,1470.37,0.0,1470.37,584.43
SO003429,2023-02-21,C00234,P0018,4,808.88,0.0,3235.52,0.0,3235.52,1626.32
SO003430,2022-07-02,C00184,P0016,10,794.81,0.0,7948.1,0.0,7948.1,3686.5
SO003431,2023-06-01,C00292,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49
SO003432,2024-03-04,C00212,P0021,5,1034.07,0.05,5170.35,258.52,4911.83,2070.2
SO003433,2022-07-07,C00449,P0007,8,213.28,0.05,1706.24,85.31,1620.93,1150.88
SO003434,2024-11-27,C00187,P0005,5,483.19,0.0,2415.95,0.0,2415.95,1221.05
SO003435,2022-12-07,C00456,P0019,17,133.67,0.0,2272.39,0.0,,903.21
SO003436,2022-10-17,C00416,P0002,1,239.03,0.05,239.03,11.95,227.08,104.51
SO003437,2022-02-05,C00342,P0013,6,183.15,0.0,1098.9,0.0,1098.9,597.6
SO003438,2022-10-21,C00144,P0007,8,213.28,0.15,1706.24,255.94,1450.3,1150.88
SO003439,2023-02-10,C00374,P0002,4,239.03,0.0,956.12,0.0,956.12,418.04
SO003440,2023-02-16,C00112,P0013,1,183.15,0.0,183.15,0.0,183.15,99.6
SO003441,2024-12-13,C00302,P0002,15,239.03,0.05,3585.45,179.27,3406.18,1567.65
SO003442,2023-09-27,C00059,P0001,9,1184.23,0.2,10658.07,2131.61,8526.46,4777.92
SO003443,2023-11-19,C00486,P0008,17,1292.98,0.2,21980.66,4396.13,17584.53,9821.41
SO003444,2023-01-04,C00483,P0020,10,1298.32,0.05,12983.2,649.16,12334.04,6734.7
SO003445,2023-03-28,C00473,P0009,11,207.23,0.0,2279.53,0.0,2279.53,1088.56
SO003446,2022-12-15,C00214,P0013,13,183.15,0.15,2380.95,357.14,2023.81,1294.8
SO003447,2022-10-08,C00043,P0005,11,483.19,0.05,5315.09,265.75,5049.34,2686.31
SO003448,2023-09-13,C00443,P0019,8,133.67,0.15,1069.36,160.4,908.96,425.04
SO003449,2023-12-13,C00434,P0001,17,1184.23,0.0,20131.91,0.0,20131.91,9024.96
SO003450,2023-12-16,C00046,P0002,16,239.03,0.05,3824.48,191.22,3633.26,1672.16
SO003451,2024-06-05,C00126,P0001,8,1184.23,0.15,9473.84,1421.08,8052.76,4247.04
SO003452,2022-07-13,C00149,P0005,9,483.19,0.05,4348.71,217.44,4131.27,2197.89
SO003453,2023-04-22,C00342,P0014,8,1773.38,0.2,14187.04,2837.41,11349.63,5939.2
SO003454,2024-04-10,C00015,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68
SO003455,2024-03-26,C00254,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95
SO003456,2024-06-04,C00210,P0008,9,1292.98,0.05,11636.82,581.84,11054.98,5199.57
SO003457,2024-03-23,C00045,P0021,11,1034.07,0.0,11374.77,0.0,11374.77,4554.44
SO003458,2024-05-20,C00082,P0006,7,769.69,0.0,5387.83,0.0,5387.83,3963.05
SO003459,2023-02-03,C00006,P0019,8,133.67,0.05,1069.36,53.47,1015.89,425.04
SO003460,2022-12-13,C00419,P0011,5,612.61,0.05,3063.05,153.15,2909.9,1617.1
SO003461,2022-01-02,C00366,P0018,8,808.88,0.0,6471.04,0.0,6471.04,3252.64
SO003462,2022-08-06,C00290,P0018,3,808.88,0.0,2426.64,0.0,2426.64,1219.74
SO003463,2023-10-23,C00078,P0014,10,1773.38,0.1,17733.8,1773.38,15960.42,7424.0
SO003464,2024-01-27,C00430,P0007,12,213.28,0.05,2559.36,127.97,2431.39,1726.32
SO003465,2022-09-13,C00471,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76
SO003466,2023-01-21,C00248,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8
SO003467,2024-03-22,C00486,P0012,6,1402.52,0.1,8415.12,841.51,7573.61,3770.52
SO003468,2023-09-24,C00332,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14
SO003469,2022-01-09,C00397,P0002,12,239.03,0.05,2868.36,143.42,2724.94,1254.12
SO003470,2024-12-06,C00327,P0006,12,769.69,0.05,9236.28,461.81,8774.47,6793.8
SO003471,2023-04-23,C00238,P0002,11,239.03,0.0,2629.33,0.0,2629.33,1149.61
SO003472,2022-11-04,C00064,P0004,9,1701.98,0.05,15317.82,765.89,14551.93,5998.14
SO003473,2022-03-15,C00428,P0021,8,1034.07,0.0,8272.56,0.0,8272.56,3312.32
SO003474,2023-12-07,C00206,P0022,5,316.23,0.2,1581.15,316.23,1264.92,770.5
SO003475,2023-03-08,C00209,P0020,2,1298.32,0.05,2596.64,129.83,2466.81,1346.94
SO003476,2024-10-17,C00022,P0001,11,1184.23,0.0,13026.53,0.0,13026.53,5839.68
SO003477,2024-02-28,C00403,P0006,11,769.69,0.1,8466.59,846.66,7619.93,6227.65
SO003478,2024-01-15,C00294,P0015,4,1099.41,0.0,4397.64,0.0,4397.64,1908.88
SO003479,2024-10-10,C00013,P0011,12,612.61,0.0,7351.32,0.0,7351.32,3881.04
SO003480,2024-01-23,C00201,P0022,7,316.23,0.05,2213.61,110.68,2102.93,1078.7
SO003481,2024-10-06,C00369,P0013,4,183.15,0.0,732.6,0.0,732.6,398.4
SO003482,2023-11-08,C00113,P0009,17,207.23,0.0,3522.91,0.0,3522.91,1682.32
SO003483,2024-05-07,C00282,P0018,6,808.88,0.15,4853.28,727.99,4125.29,2439.48
SO003484,2024-11-03,C00447,P0009,6,207.23,0.1,1243.38,124.34,1119.04,593.76
SO003485,2024-05-28,C00339,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62
SO003486,2023-09-06,C00223,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO003487,2024-08-26,C00416,P0015,-1,1099.41,0.05,6596.46,329.82,6266.64,2863.32
SO003488,2023-05-15,C00312,P0010,3,407.06,0.1,1221.18,122.12,1099.06,486.66
SO003489,2023-03-24,C00313,P0018,11,808.88,0.1,8897.68,889.77,8007.91,4472.38
SO003490,2023-11-22,C00500,P0014,13,1773.38,0.0,23053.94,0.0,23053.94,9651.2
SO003491,2022-05-03,C00157,P0011,6,612.61,0.2,3675.66,735.13,2940.53,1940.52
SO003492,2024-08-07,C00138,P0013,-1,183.15,0.1,549.45,54.95,494.5,298.8
SO003493,2023-02-06,C00144,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5
SO003494,2022-10-18,C00379,P0016,10,794.81,0.0,7948.1,0.0,7948.1,3686.5
SO003495,2022-01-10,C00342,P0021,4,1034.07,0.05,4136.28,206.81,3929.47,1656.16
SO003496,2023-12-21,C00172,P0018,3,808.88,0.0,2426.64,0.0,2426.64,1219.74
SO003497,2023-09-07,C00326,P0001,6,1184.23,0.0,7105.38,0.0,7105.38,3185.28
SO003498,2023-12-05,C00160,P0007,6,213.28,0.15,1279.68,191.95,1087.73,863.16
SO003499,2023-04-22,C00136,P0022,4,316.23,0.1,1264.92,126.49,1138.43,616.4
SO003500,2022-06-11,C00170,P0007,12,213.28,0.1,2559.36,255.94,2303.42,1726.32
SO003501,2022-03-01,C00337,P0012,5,1402.52,0.2,7012.6,1402.52,5610.08,3142.1
SO003502,2023-06-26,C00454,P0015,3,1099.41,0.05,3298.23,164.91,3133.32,1431.66
SO003503,2023-12-06,C00094,P0022,3,316.23,0.05,948.69,47.43,901.26,462.3
SO003504,2023-12-18,C00271,P0007,9,213.28,0.0,1919.52,0.0,1919.52,1294.74
SO003505,2022-03-25,C00388,P0014,10,1773.38,0.1,17733.8,1773.38,15960.42,7424.0
SO003506,2022-06-10,C00166,P0004,8,1701.98,0.05,13615.84,680.79,12935.05,5331.68
SO003507,2023-03-27,C00184,P0011,12,612.61,0.0,7351.32,0.0,7351.32,3881.04
SO003508,2023-01-17,C00070,P0016,9,794.81,0.1,7153.29,715.33,6437.96,3317.85
SO003509,2024-02-29,C00227,P0009,2,207.23,0.2,414.46,82.89,331.57,197.92
SO003510,2024-02-07,C00163,P0016,7,794.81,0.1,5563.67,556.37,5007.3,2580.55
SO003511,2023-06-12,C00390,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8
SO003512,2024-11-12,C00270,P0004,16,1701.98,0.0,27231.68,0.0,27231.68,10663.36
SO003513,2024-05-18,C00478,P0002,10,239.03,0.0,2390.3,0.0,2390.3,1045.1
SO003514,2023-11-20,C00011,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19
SO003515,2023-11-07,C00172,P0002,17,239.03,0.05,4063.51,203.18,3860.33,1776.67
SO003516,2024-05-07,C00421,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68
SO003517,2023-07-29,C00488,P0007,4,213.28,0.1,853.12,85.31,767.81,575.44
SO003518,2023-09-24,C00491,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59
SO003519,2022-04-28,C00333,P0005,3,483.19,0.0,1449.57,0.0,1449.57,732.63
SO003520,2022-10-24,C00188,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59
SO003521,2024-08-23,C00131,P0005,6,483.19,0.1,2899.14,289.91,2609.23,1465.26
SO003522,2022-05-11,C00311,P0020,2,1298.32,0.1,2596.64,259.66,2336.98,1346.94
SO003523,2023-06-14,C00147,P0021,4,1034.07,0.15,4136.28,620.44,3515.84,1656.16
SO003524,2023-05-25,C00332,P0010,7,407.06,0.15,2849.42,427.41,2422.01,1135.54
SO003525,2022-11-18,C00044,P0002,16,239.03,0.2,3824.48,764.9,3059.58,1672.16
SO003526,2023-10-19,C00329,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46
SO003527,2022-09-17,C00345,P0015,7,1099.41,0.15,7695.87,1154.38,6541.49,3340.54
SO003528,2023-03-14,C00466,P0015,3,1099.41,0.05,3298.23,164.91,3133.32,1431.66
SO003529,2022-04-20,C00315,P0003,12,329.69,0.05,3956.28,197.81,3758.47,2268.84
SO003530,2023-05-20,C00081,P0004,7,1701.98,0.05,11913.86,595.69,11318.17,4665.22
SO003531,2024-08-01,C00112,P0022,7,316.23,0.1,2213.61,221.36,1992.25,1078.7
SO003532,2024-11-18,C00071,P0019,-1,133.67,0.0,2138.72,0.0,2138.72,850.08
SO003533,2022-06-15,C00178,P0020,6,1298.32,0.15,7789.92,1168.49,6621.43,4040.82
SO003534,2022-12-30,C00027,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76
SO003535,2024-10-09,C00267,P0008,9,1292.98,0.05,11636.82,581.84,11054.98,5199.57
SO003536,2023-12-11,C00159,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08
SO003537,2022-04-07,C00390,P0013,4,183.15,0.05,732.6,36.63,,398.4
SO003538,2023-07-14,C00400,P0007,7,213.28,0.05,1492.96,74.65,1418.31,1007.02
SO003539,2022-10-27,C00321,P0003,4,329.69,0.1,1318.76,131.88,1186.88,756.28
SO003540,2022-09-28,C00039,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84
SO003541,2023-05-16,C00052,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65
SO003542,2022-07-21,C00077,P0001,4,1184.23,0.05,4736.92,236.85,4500.07,2123.52
SO003543,2022-03-06,C00121,P0006,9,769.69,0.1,6927.21,692.72,6234.49,5095.35
SO003544,2024-03-03,C00386,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9
SO003545,2023-05-02,C00213,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92
SO003546,2023-05-18,C00481,P0016,-1,794.81,0.0,9537.72,0.0,9537.72,4423.8
SO003547,2024-09-22,C00304,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54
SO003548,2023-06-11,C00067,P0003,12,329.69,0.1,3956.28,395.63,3560.65,2268.84
SO003549,2024-07-24,C00468,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76
SO003550,2024-12-27,C00407,P0001,15,1184.23,0.0,17763.45,0.0,17763.45,7963.2
SO003551,2022-06-15,C00271,P0012,2,1402.52,0.15,2805.04,420.76,2384.28,1256.84
SO003552,2023-09-15,C00136,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24
SO003553,2024-03-20,C00073,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82
SO003554,2024-10-17,C00233,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8
SO003555,2024-10-23,C00060,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9
SO003556,2024-03-31,C00300,P0012,2,1402.52,0.0,2805.04,0.0,2805.04,1256.84
SO003557,2023-03-25,C00473,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22
SO003558,2024-12-10,C00101,P0018,12,808.88,0.1,9706.56,970.66,8735.9,4878.96
SO003559,2023-03-22,C00374,P0005,11,483.19,0.05,5315.09,265.75,5049.34,2686.31
SO003560,2022-05-21,C00342,P0013,5,183.15,0.0,915.75,0.0,915.75,498.0
SO003561,2023-02-24,C00254,P0014,12,1773.38,0.0,21280.56,0.0,21280.56,8908.8
SO003562,2024-05-02,C00037,P0015,2,1099.41,0.05,2198.82,109.94,2088.88,954.44
SO003563,2023-08-29,C00192,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35
SO003564,2023-03-01,C00378,P0014,7,1773.38,0.0,12413.66,0.0,12413.66,5196.8
SO003565,2024-03-04,C00161,P0013,10,183.15,0.05,1831.5,91.58,1739.92,996.0
SO003566,2023-04-19,C00194,P0018,1,808.88,0.0,808.88,0.0,808.88,406.58
SO003567,2023-04-12,C00309,P0021,7,1034.07,0.1,7238.49,723.85,6514.64,2898.28
SO003568,2023-01-06,C00177,P0019,12,133.67,0.2,1604.04,320.81,1283.23,637.56
SO003569,2022-08-21,C00486,P0020,11,1298.32,0.05,14281.52,714.08,13567.44,7408.17
SO003570,2023-04-02,C00169,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35
SO003571,2022-10-25,C00381,P0022,10,316.23,0.0,3162.3,0.0,3162.3,1541.0
SO003572,2023-07-30,C00263,P0006,8,769.69,0.0,6157.52,0.0,6157.52,4529.2
SO003573,2024-03-31,C00059,P0015,11,1099.41,0.0,12093.51,0.0,12093.51,5249.42
SO003574,2024-12-02,C00230,P0017,16,1129.3,0.0,18068.8,0.0,18068.8,12249.76
SO003575,2024-07-08,C00298,P0020,10,1298.32,0.05,12983.2,649.16,12334.04,6734.7
SO003576,2024-10-01,C00070,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92
SO003577,2023-12-30,C00172,P0014,13,1773.38,0.1,23053.94,2305.39,20748.55,9651.2
SO003578,2024-06-05,C00053,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76
SO003579,2024-04-12,C00491,P0011,4,612.61,0.0,2450.44,0.0,2450.44,1293.68
SO003580,2024-08-02,C00087,P0020,6,1298.32,0.1,7789.92,778.99,7010.93,4040.82
SO003581,2022-07-31,C00444,P0014,7,1773.38,0.05,12413.66,620.68,11792.98,5196.8
SO003582,2024-11-04,C00468,P0018,3,808.88,0.0,2426.64,0.0,2426.64,1219.74
SO003583,2022-04-20,C00437,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91
SO003584,2022-01-27,C00059,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88
SO003585,2022-12-18,C00408,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3
SO003586,2023-05-11,C00216,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92
SO003587,2022-04-03,C00297,P0002,5,239.03,0.05,1195.15,59.76,1135.39,522.55
SO003588,2024-01-02,C00345,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8
SO003589,2024-05-12,C00116,P0011,4,612.61,0.05,2450.44,122.52,2327.92,1293.68
SO003590,2022-11-10,C00426,P0004,12,1701.98,0.15,20423.76,3063.56,17360.2,7997.52
SO003591,2022-10-25,C00324,P0005,6,483.19,0.1,2899.14,289.91,2609.23,1465.26
SO003592,2022-05-23,C00415,P0009,10,207.23,0.1,2072.3,207.23,1865.07,989.6
SO003593,2023-06-05,C00450,P0003,8,329.69,0.15,2637.52,395.63,2241.89,1512.56
SO003594,2023-01-20,C00055,P0006,7,769.69,0.1,5387.83,538.78,4849.05,3963.05
SO003595,2023-06-19,C00120,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78
SO003596,2023-10-14,C00285,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84
SO003597,2022-01-18,C00309,P0008,8,1292.98,0.05,10343.84,517.19,9826.65,4621.84
SO003598,2022-04-05,C00397,P0020,11,1298.32,0.05,14281.52,714.08,13567.44,7408.17
SO003599,2024-08-09,C00452,P0019,3,133.67,0.05,401.01,20.05,380.96,159.39
SO003600,2022-12-27,C00384,P0020,17,1298.32,0.0,22071.44,0.0,22071.44,11448.99
SO003601,2022-07-10,C00097,P0011,7,612.61,0.0,4288.27,0.0,4288.27,2263.94
SO003602,2024-08-21,C00111,P0020,4,1298.32,0.15,5193.28,778.99,4414.29,2693.88
SO003603,2024-09-07,C00070,P0004,11,1701.98,0.0,18721.78,0.0,18721.78,7331.06
SO003604,2023-09-18,C00471,P0006,3,769.69,0.05,2309.07,115.45,2193.62,1698.45
SO003605,2022-07-12,C00484,P0009,12,207.23,0.05,2486.76,124.34,2362.42,1187.52
SO003606,2024-04-23,C00118,P0002,11,239.03,0.15,2629.33,394.4,2234.93,1149.61
SO003607,2022-01-30,C00161,P0010,2,407.06,0.15,814.12,122.12,692.0,324.44
SO003608,2022-12-11,C00149,P0009,8,207.23,0.1,1657.84,165.78,1492.06,791.68
SO003609,2022-03-05,C00080,P0022,3,316.23,0.05,948.69,47.43,901.26,462.3
SO003610,2023-09-23,C00189,P0001,8,1184.23,0.0,9473.84,0.0,9473.84,4247.04
SO003611,2024-11-20,C00061,P0022,10,316.23,0.05,3162.3,158.12,3004.18,1541.0
SO003612,2023-08-07,C00141,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76
SO003613,2023-01-30,C00318,P0003,8,329.69,0.0,2637.52,0.0,2637.52,1512.56
SO003614,2022-07-11,C00154,P0011,11,612.61,0.05,6738.71,336.94,6401.77,3557.62
SO003615,2022-06-05,C00092,P0013,11,183.15,0.15,2014.65,302.2,1712.45,1095.6
SO003616,2024-02-25,C00103,P0011,6,612.61,0.05,3675.66,183.78,3491.88,1940.52
SO003617,2022-12-24,C00090,P0002,6,239.03,0.0,1434.18,0.0,1434.18,627.06
SO003618,2022-12-21,C00340,P0014,5,1773.38,0.05,8866.9,443.35,8423.55,3712.0
SO003619,2023-05-28,C00048,P0019,2,133.67,0.1,267.34,26.73,240.61,106.26
SO003620,2022-02-03,C00387,P0007,10,213.28,0.1,2132.8,213.28,1919.52,1438.6
SO003621,2022-11-01,C00144,P0021,8,1034.07,0.0,8272.56,0.0,8272.56,3312.32
SO003622,2023-07-08,C00382,P0007,7,213.28,0.0,1492.96,0.0,1492.96,1007.02
SO003623,2023-04-17,C00276,P0020,4,1298.32,0.0,5193.28,0.0,5193.28,2693.88
SO003624,2024-02-20,C00491,P0017,7,1129.3,0.15,7905.1,1185.77,6719.33,5359.27
SO003625,2023-08-13,C00223,P0012,3,1402.52,0.0,4207.56,0.0,4207.56,1885.26
SO003626,2022-10-01,C00484,P0020,9,1298.32,0.0,11684.88,0.0,11684.88,6061.23
SO003627,2023-12-13,C00175,P0001,5,1184.23,0.2,5921.15,1184.23,4736.92,2654.4
SO003628,2024-02-04,C00480,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1
SO003629,2023-05-25,C00324,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8
SO003630,2023-11-01,C00217,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32
SO003631,2022-04-02,C00208,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1
SO003632,2023-11-28,C00003,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08
SO003633,2023-08-07,C00479,P0009,12,207.23,0.1,2486.76,248.68,2238.08,1187.52
SO003634,2024-05-30,C00265,P0014,8,1773.38,0.05,14187.04,709.35,13477.69,5939.2
SO003635,2022-08-07,C00009,P0014,8,1773.38,0.1,14187.04,1418.7,12768.34,5939.2
SO003636,2022-04-16,C00443,P0014,2,1773.38,0.1,3546.76,354.68,3192.08,1484.8
SO003637,2023-03-17,C00042,P0001,9,1184.23,0.0,10658.07,0.0,10658.07,4777.92
SO003638,2022-07-30,C00485,P0015,6,1099.41,0.0,6596.46,0.0,6596.46,2863.32
SO003639,2022-01-01,C00373,P0011,11,612.61,0.0,6738.71,0.0,6738.71,3557.62
SO003640,2022-07-16,C00484,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16
SO003641,2023-01-06,C00371,P0022,4,316.23,0.0,1264.92,0.0,1264.92,616.4
SO003642,2024-06-09,C00313,P0021,10,1034.07,0.05,10340.7,517.04,9823.66,4140.4
SO003643,2023-10-26,C00475,P0009,1,207.23,0.05,207.23,10.36,196.87,98.96
